,Position,Track Name,Artist,Streams,URL,date,uri_x,release_date,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,uri_y
2540,141,Piece Of Your Heart,MEDUZA,73206,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020-03-27,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,2019-02-01,152913,0.677,0.0404,0.744,0.00016,0.074,-6.806,0.0295,0.631,124.08,4,spotify:track:1DFD5Fotzgn6yYXkYsKiGs
2541,142,Ballin' (with Roddy Ricch),Mustard,72871,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020-03-27,spotify:track:3QzAOrNlsabgbMwlZt7TAY,2019-06-28,180434,0.809,0.392,0.545,0.0,0.151,-6.678,0.0735,0.244,97.008,4,spotify:track:3QzAOrNlsabgbMwlZt7TAY
2542,143,Never Seen the Rain,Tones And I,72400,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020-03-27,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,2019-07-15,200755,0.485,0.44,0.461,0.0,0.232,-5.646,0.0444,0.324,87.009,4,spotify:track:2grAr8pWMuLWn8ZYEE9wDV
2543,144,føler mig selv 100,andreas odbjerg,71946,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T,2020-03-27,spotify:track:7iuM7vnvSjX9qqcuFtij1T,2019-10-25,207288,0.811,0.268,0.516,0.000637,0.0861,-6.96,0.0321,0.451,112.937,4,spotify:track:7iuM7vnvSjX9qqcuFtij1T
2544,145,hot girl bummer,blackbear,71422,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020-03-27,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,2019-08-23,185093,0.778,0.128,0.559,0.0,0.399,-7.109,0.0776,0.678,129.989,1,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku
2545,146,Lose You To Love Me,Selena Gomez,70862,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020-03-27,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,2020-01-10,206458,0.488,0.556,0.343,0.0,0.21,-8.985,0.0436,0.0978,102.819,4,spotify:track:4l0Mvzj72xxOpRrp6h8nHi
2546,147,VEAF,AMAL,70821,https://open.spotify.com/track/69djMw3NFUKQLcT5uKP2Qc,2020-03-27,spotify:track:69djMw3NFUKQLcT5uKP2Qc,2020-03-13,144990,0.512,0.42,0.427,0.0,0.283,-12.747,0.368,0.917,93.547,4,spotify:track:69djMw3NFUKQLcT5uKP2Qc
2547,148,High Fashion (feat. Mustard),Roddy Ricch,70763,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-03-27,spotify:track:07KXEDMj78x68D884wgVEm,2019-12-06,220486,0.831,0.269,0.499,0.0,0.3,-8.442,0.114,0.511,97.956,4,spotify:track:07KXEDMj78x68D884wgVEm
2548,149,Monte Carlo,Jimilian,70718,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV,2020-03-27,spotify:track:4qTzlVKdemz4egoePc5GsV,2019-10-11,146400,0.79,0.123,0.799,0.0,0.0575,-5.275,0.15,0.794,100.023,4,spotify:track:4qTzlVKdemz4egoePc5GsV
2549,150,Thorns,Faustix,70522,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN,2020-03-27,spotify:track:6DuE8kXIDJ3oiCibWXmgeN,2019-03-29,186000,0.708,0.031,0.825,0.0,0.191,-3.117,0.0615,0.662,109.991,4,spotify:track:6DuE8kXIDJ3oiCibWXmgeN
2550,151,Jeg Skal Nok Vente,Jung,70425,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs,2020-03-27,spotify:track:2M996tCDK8dmip9HNKk6Gs,2020-03-27,185428,0.685,0.00771,0.73,0.0776,0.274,-5.263,0.0273,0.584,132.991,4,spotify:track:2M996tCDK8dmip9HNKk6Gs
2551,152,Sweet but Psycho,Ava Max,70291,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020-03-27,spotify:track:25sgk305KZfyuqVBQIahim,2018-08-17,187436,0.719,0.0691,0.704,0.0,0.166,-4.724,0.0476,0.628,133.002,4,spotify:track:25sgk305KZfyuqVBQIahim
2552,153,MON CHERI (feat. Amina),Branco,70205,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9,2020-03-27,spotify:track:6k5MGDSLnIWG2YfpiYHWd9,2020-02-05,147812,0.813,0.0416,0.56,1.89e-05,0.164,-5.679,0.195,0.524,95.979,4,spotify:track:6k5MGDSLnIWG2YfpiYHWd9
2553,154,Limbo (feat. Gilli),NODE,70180,https://open.spotify.com/track/1zGwWmxXJHFes4dfkbnBUC,2020-03-27,spotify:track:1zGwWmxXJHFes4dfkbnBUC,2020-01-10,169206,0.827,0.0988,0.682,0.0,0.225,-5.837,0.102,0.844,130.009,4,spotify:track:1zGwWmxXJHFes4dfkbnBUC
2554,155,Typisk Mig,Jimilian,69948,https://open.spotify.com/track/3dohd3QOpfp03fRuxiQil9,2020-03-27,spotify:track:3dohd3QOpfp03fRuxiQil9,2020-02-21,174544,0.783,0.157,0.533,0.0,0.291,-10.742,0.179,0.655,124.026,4,spotify:track:3dohd3QOpfp03fRuxiQil9
2555,156,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,69856,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,2020-03-27,spotify:track:4S2uhQE8L9V6p7rj7SiauJ,2020-03-13,225857,0.655,0.474,0.441,0.0,0.099,-5.245,0.0629,0.273,139.957,4,spotify:track:4S2uhQE8L9V6p7rj7SiauJ
2556,157,All My Love,Rocazino,69734,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A,2020-03-27,spotify:track:49clGe0PtbYUx3vB7tyk3A,1983-01-01,214320,0.773,0.00614,0.627,3.13e-06,0.0963,-6.037,0.0316,0.666,129.464,4,spotify:track:49clGe0PtbYUx3vB7tyk3A
2557,158,What A Man Gotta Do,Jonas Brothers,69684,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2020-03-27,spotify:track:4wNIkl5XGiAACjFBlDWuSd,2020-01-17,180644,0.852,0.00839,0.698,1.03e-06,0.0773,-7.206,0.0629,0.324,113.039,4,spotify:track:4wNIkl5XGiAACjFBlDWuSd
2558,159,Dancing On My Own,Calum Scott,69506,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,2020-03-27,spotify:track:2BOqDYLOJBiMOXShCV1neZ,2018-03-09,260285,0.682,0.839,0.173,3.26e-05,0.0983,-8.749,0.0314,0.236,112.663,4,spotify:track:2BOqDYLOJBiMOXShCV1neZ
2559,160,Say You Won't Let Go,James Arthur,69354,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-03-27,spotify:track:5uCax9HTNlzGybIStD3vDh,2016-10-28,211466,0.358,0.695,0.557,0.0,0.0902,-7.398,0.059,0.494,85.043,4,spotify:track:5uCax9HTNlzGybIStD3vDh
2560,161,Eastside (with Halsey & Khalid),benny blanco,69344,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2020-03-27,spotify:track:7FGq80cy8juXBCD2nrqdWU,2018-12-07,170769,0.632,0.549,0.686,0.0,0.2,-7.665,0.243,0.329,89.949,4,spotify:track:7FGq80cy8juXBCD2nrqdWU
2561,162,Sig Mig,Citybois,67698,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB,2020-03-27,spotify:track:2kDVTfMiMP8ignU2hU2yCB,2019-02-08,194706,0.703,0.177,0.812,0.0,0.228,-4.744,0.245,0.626,92.037,4,spotify:track:2kDVTfMiMP8ignU2hU2yCB
2562,163,Pizza,ADHD,67148,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ,2020-03-27,spotify:track:6Eily61EQjZCcbvYHuCNcJ,2019-06-19,164004,0.676,0.000905,0.777,1.22e-06,0.159,-9.11,0.0451,0.492,138.117,4,spotify:track:6Eily61EQjZCcbvYHuCNcJ
2563,164,Moral of the Story,Ashe,66843,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2020-03-27,spotify:track:2nC3QhMI9reBIOWutbU3Tj,2019-02-14,201083,0.572,0.587,0.406,4.48e-06,0.102,-8.624,0.0427,0.265,119.812,4,spotify:track:2nC3QhMI9reBIOWutbU3Tj
2564,165,Brandvarm,Josef Og Elias,66706,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc,2020-03-27,spotify:track:5B6QJikgE2fsGpR1BBkapc,2019-11-22,161124,0.782,0.0675,0.459,0.0,0.122,-7.526,0.207,0.22,84.983,4,spotify:track:5B6QJikgE2fsGpR1BBkapc
2565,166,24/7,Scarlet Pleasure,66624,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG,2020-03-27,spotify:track:7Gh29sTql3Yln7gzOB6QZG,2019-04-12,169539,0.836,0.256,0.553,0.0,0.0764,-5.566,0.0629,0.675,126.051,4,spotify:track:7Gh29sTql3Yln7gzOB6QZG
2566,167,næ,Ude Af Kontrol,66527,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii,2020-03-27,spotify:track:23jbwmkkrvGJhz1J6vAXii,2019-06-13,166015,0.87,0.107,0.942,6.67e-06,0.323,-5.125,0.28,0.699,133.021,4,spotify:track:23jbwmkkrvGJhz1J6vAXii
2567,168,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,66504,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020-03-27,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,2019-09-06,157560,0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,0.925,89.96,4,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
2568,169,Ka Du Ik,Omar,66416,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9,2020-03-27,spotify:track:4jm5AHENFhFjz5m9kXgwQ9,2018-11-02,165083,0.76,0.23,0.586,6.12e-06,0.123,-8.341,0.0491,0.858,115.044,4,spotify:track:4jm5AHENFhFjz5m9kXgwQ9
2569,170,Suicidal,YNW Melly,66213,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020-03-27,spotify:track:1iSqfoUFnQwV0QW1EfUit8,2019-11-22,222997,0.735,0.334,0.369,0.0,0.126,-9.682,0.0688,0.235,140.004,4,spotify:track:1iSqfoUFnQwV0QW1EfUit8
2570,171,YO,Faustix,65873,https://open.spotify.com/track/4QwSUwbXn45MpzhKj6VL6Y,2020-03-27,spotify:track:4QwSUwbXn45MpzhKj6VL6Y,2020-03-12,180000,0.699,0.00357,0.907,5.08e-05,0.176,-4.265,0.0727,0.507,140.027,4,spotify:track:4QwSUwbXn45MpzhKj6VL6Y
2571,172,Digital Kærlighed,Lord Siva,65808,https://open.spotify.com/track/1selIVe40h0Ak2GVCzg5si,2020-03-27,spotify:track:1selIVe40h0Ak2GVCzg5si,2020-03-27,211500,0.734,0.646,0.563,2.08e-05,0.123,-8.602,0.0998,0.719,82.999,4,spotify:track:1selIVe40h0Ak2GVCzg5si
2572,173,Better,Scarlet Pleasure,65549,https://open.spotify.com/track/0JzLoXiV09qfAWXrWpYp6M,2020-03-27,spotify:track:0JzLoXiV09qfAWXrWpYp6M,2020-03-06,170619,0.734,0.454,0.661,0.0,0.0366,-6.142,0.0811,0.615,170.071,4,spotify:track:0JzLoXiV09qfAWXrWpYp6M
2573,174,Flytilstand,Benny Jamz,65200,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3,2020-03-27,spotify:track:6q90mFphEXrrBfIXAbDLY3,2020-01-01,147988,0.824,0.0608,0.716,0.0,0.262,-4.504,0.0732,0.329,99.991,4,spotify:track:6q90mFphEXrrBfIXAbDLY3
2574,175,Faith,The Weeknd,64916,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE,2020-03-27,spotify:track:3orEOtd8CPL8GFlpRpKuoE,2020-03-20,283226,0.375,0.612,0.605,0.0448,0.147,-7.268,0.0729,0.128,175.946,4,spotify:track:3orEOtd8CPL8GFlpRpKuoE
2575,176,"1,2,3,4",The Minds Of 99,64697,https://open.spotify.com/track/1t0aKVgl4RCknbiRNrd2zi,2020-03-27,spotify:track:1t0aKVgl4RCknbiRNrd2zi,2019-10-11,205306,0.352,0.453,0.744,6.81e-06,0.291,-5.825,0.0472,0.128,95.178,4,spotify:track:1t0aKVgl4RCknbiRNrd2zi
2576,177,All In,Branco,64429,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX,2020-03-27,spotify:track:59iEMlCecSDtur0rlSOmvX,2019-04-12,168282,0.805,0.0972,0.637,0.0,0.0716,-5.501,0.0472,0.321,99.983,4,spotify:track:59iEMlCecSDtur0rlSOmvX
2577,178,Snowchild,The Weeknd,64071,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7,2020-03-27,spotify:track:3WlbeuhfRSqU7ylK2Ui5U7,2020-03-20,247186,0.55,0.162,0.611,6.88e-05,0.121,-7.475,0.137,0.243,148.062,4,spotify:track:3WlbeuhfRSqU7ylK2Ui5U7
2578,179,Under Stjernerne På Himlen,Rasmus Seebach,64044,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS,2020-03-27,spotify:track:2RKQ6S9N9s0BHmW1zvjaoS,2011,173906,0.6,0.741,0.311,0.0,0.11,-9.425,0.0299,0.368,171.812,4,spotify:track:2RKQ6S9N9s0BHmW1zvjaoS
2579,180,Curtains of My Life,Hugo Helmig,63701,https://open.spotify.com/track/2F1VHMKxjQwmpkE4PJ3KzI,2020-03-27,spotify:track:2F1VHMKxjQwmpkE4PJ3KzI,2020-03-27,194898,0.555,0.574,0.609,8.65e-06,0.138,-5.317,0.0388,0.422,150.047,4,spotify:track:2F1VHMKxjQwmpkE4PJ3KzI
2580,181,Don't Call Me Up,Mabel,63572,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2020-03-27,spotify:track:5WHTFyqSii0lmT9R21abT8,2019-01-18,178480,0.674,0.296,0.881,3.01e-06,0.0793,-2.853,0.147,0.234,98.994,4,spotify:track:5WHTFyqSii0lmT9R21abT8
2581,182,Bandit (with YoungBoy Never Broke Again),Juice WRLD,63487,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-03-27,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,2019-10-04,189322,0.474,0.0687,0.631,0.0,0.132,-5.884,0.343,0.425,180.051,4,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd
2582,183,Sidechick (Carmon X Jamaika),Carmon,63397,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq,2020-03-27,spotify:track:7M9YbTUwskBoI42Vj4Rkqq,2019-06-21,207846,0.742,0.0866,0.609,0.0,0.0988,-6.212,0.272,0.732,159.96,4,spotify:track:7M9YbTUwskBoI42Vj4Rkqq
2583,184,Alone Again,The Weeknd,63376,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E,2020-03-27,spotify:track:6b5P51m8xx2XA6U7sdNZ5E,2020-03-20,250053,0.218,0.033,0.652,0.111,0.172,-7.953,0.0641,0.0599,65.375,4,spotify:track:6b5P51m8xx2XA6U7sdNZ5E
2584,185,Lovesong,Rasmus Seebach,63146,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0,2020-03-27,spotify:track:5RQPWVOhfVkSQfHiR5tvK0,2019-11-08,185720,0.845,0.485,0.613,0.0,0.148,-6.085,0.0375,0.643,126.023,4,spotify:track:5RQPWVOhfVkSQfHiR5tvK0
2585,186,Weekend Hver Dag,Josef Og Elias,62828,https://open.spotify.com/track/7FreZPHSPVyZKBDYtFXTJf,2020-03-27,spotify:track:7FreZPHSPVyZKBDYtFXTJf,2020-01-24,171739,0.917,0.0291,0.471,0.0,0.128,-7.293,0.0608,0.686,98.044,4,spotify:track:7FreZPHSPVyZKBDYtFXTJf
2586,187,Ayy Macarena,Tyga,62543,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020-03-27,spotify:track:6LcauUZjF1eXQrgqMUecHX,2019-11-13,131606,0.816,0.133,0.63,0.0,0.0692,-5.568,0.226,0.715,96.493,4,spotify:track:6LcauUZjF1eXQrgqMUecHX
2587,188,Watermelon Sugar,Harry Styles,62297,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-03-27,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019-12-13,174000,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,4,spotify:track:6UelLqGlWMcVH1E5c4H7lY
2588,189,Lov Mig 1 Ting,Artigeardit,62094,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB,2020-03-27,spotify:track:12oT4bb3fRMGbbgs2eGzVB,2020-01-31,226593,0.775,0.263,0.605,0.000397,0.105,-8.199,0.0452,0.864,159.996,4,spotify:track:12oT4bb3fRMGbbgs2eGzVB
2589,190,How Do You Sleep?,Sam Smith,61749,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2020-03-27,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,2019-07-19,202204,0.477,0.153,0.682,0.0,0.0763,-4.931,0.0925,0.345,110.567,5,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y
2590,191,Jaloux (feat. ATYPISK),Simsey,61542,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03,2020-03-27,spotify:track:6VW9gXYrQiTaWiR2Svql03,2020-01-10,160616,0.746,0.116,0.625,0.0,0.0834,-3.989,0.117,0.276,144.122,4,spotify:track:6VW9gXYrQiTaWiR2Svql03
2591,192,Hallucinate,Dua Lipa,61471,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg,2020-03-27,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,2020-03-27,208505,0.627,0.033,0.69,0.0,0.0742,-5.396,0.139,0.627,122.053,4,spotify:track:1nYeVF5vIBxMxfPoL0SIWg
2592,193,Goodbyes (Feat. Young Thug),Post Malone,61284,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020-03-27,spotify:track:6vBdBCoOhKHiYDDOcorfNo,2019-07-05,174960,0.58,0.447,0.653,0.0,0.111,-3.818,0.0745,0.175,150.231,4,spotify:track:6vBdBCoOhKHiYDDOcorfNo
2593,194,ocean eyes,Billie Eilish,60997,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2020-03-27,spotify:track:2uIX8YMNjGMD7441kqyyNU,2016-11-18,200560,0.475,0.819,0.37,0.0577,0.0841,-7.725,0.0361,0.157,144.828,4,spotify:track:2uIX8YMNjGMD7441kqyyNU
2594,195,Jocelyn Flores,XXXTENTACION,60979,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020-03-27,spotify:track:7m9OqQk4RVRkw9JJdeAw96,2017-08-25,119133,0.872,0.469,0.391,4.13e-06,0.297,-9.144,0.242,0.437,134.021,4,spotify:track:7m9OqQk4RVRkw9JJdeAw96
2595,196,No Judgement,Niall Horan,60508,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G,2020-03-27,spotify:track:2sGF7DBXvL2GjkbG606m1G,2020-03-13,176283,0.723,0.0564,0.726,0.000126,0.057,-3.835,0.0472,0.962,100.051,4,spotify:track:2sGF7DBXvL2GjkbG606m1G
2596,197,JUNGLE,MellemFingaMuzik,60236,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM,2020-03-27,spotify:track:0VWTSWZVask2dSMShSphvM,2018-11-28,209265,0.793,0.322,0.551,0.0,0.186,-5.909,0.0795,0.572,142.066,4,spotify:track:0VWTSWZVask2dSMShSphvM
2597,198,Hold Me While You Wait,Lewis Capaldi,60208,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,2020-03-27,spotify:track:60iSKGrGazRzICtMjADNSM,2019-05-17,205686,0.688,0.443,0.53,0.0,0.0995,-5.507,0.0333,0.162,106.958,4,spotify:track:60iSKGrGazRzICtMjADNSM
2598,199,Breaking Me,Topic,60092,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-03-27,spotify:track:3H7ihDc1dqLriiWXwsc2po,2019-12-19,166793,0.789,0.223,0.72,0.0,0.129,-5.652,0.218,0.664,122.031,4,spotify:track:3H7ihDc1dqLriiWXwsc2po
2599,200,3 Nights,Dominic Fike,59854,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2020-03-27,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,2018-10-16,177666,0.815,0.223,0.518,0.0,0.104,-6.594,0.0897,0.877,151.891,4,spotify:track:0uI7yAKUf52Cn7y3sYyjiX
2600,1,Toosie Slide,Drake,639315,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,2020-04-03,spotify:track:127QTOFJsJQp5LbJbu3A1y,2020-04-03,247058,0.834,0.321,0.454,6.15e-06,0.114,-9.75,0.201,0.837,81.618,4,spotify:track:127QTOFJsJQp5LbJbu3A1y
2601,2,Blinding Lights,The Weeknd,528620,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-04-03,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,2020-03-20,200040,0.514,0.00146,0.73,9.54e-05,0.0897,-5.934,0.0598,0.334,171.005,4,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
2602,3,Roses - Imanbek Remix,SAINt JHN,397196,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-04-03,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,2019-10-09,176840,0.77,0.0167,0.724,0.0107,0.353,-5.484,0.0495,0.898,121.975,4,spotify:track:24Yi9hE78yPEbZ4kxyoXAI
2603,4,LA DANZA,Branco,389293,https://open.spotify.com/track/5M9phYS7KgM3ZXKTSlgLv0,2020-04-03,spotify:track:5M9phYS7KgM3ZXKTSlgLv0,2020-02-05,185711,0.78,0.228,0.665,1.25e-05,0.0967,-6.017,0.162,0.592,127.201,4,spotify:track:5M9phYS7KgM3ZXKTSlgLv0
2604,5,Fugtig,Ude Af Kontrol,385560,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs,2020-04-03,spotify:track:3k6n8FdhntF9nzQpVn0OFs,2020-04-02,133124,0.938,0.128,0.897,0.0,0.0887,-6.068,0.253,0.685,128.043,4,spotify:track:3k6n8FdhntF9nzQpVn0OFs
2605,6,Klovne,RH,332351,https://open.spotify.com/track/6TDGzRZH53BojuIb2XPaYf,2020-04-03,spotify:track:6TDGzRZH53BojuIb2XPaYf,2020-02-14,133741,0.861,0.246,0.545,0.000131,0.15,-6.776,0.19,0.629,106.067,4,spotify:track:6TDGzRZH53BojuIb2XPaYf
2606,7,Så'n der,Tessa,311731,https://open.spotify.com/track/7fuPKXieOyX6mkFHkfcIJd,2020-04-03,spotify:track:7fuPKXieOyX6mkFHkfcIJd,2020-03-13,155460,0.879,0.0121,0.677,0.000181,0.207,-5.016,0.0703,0.775,102.011,4,spotify:track:7fuPKXieOyX6mkFHkfcIJd
2607,8,Don't Start Now,Dua Lipa,311521,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-04-03,spotify:track:3PfIrDoz19wz7qK7tYeu62,2020-03-27,183290,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4,spotify:track:3PfIrDoz19wz7qK7tYeu62
2608,9,death bed (coffee for your head),Powfu,306766,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-03,spotify:track:7eJMfftS33KTjuF7lTsMCx,2020-02-08,173333,0.726,0.731,0.431,0.0,0.696,-8.765,0.135,0.348,144.026,4,spotify:track:7eJMfftS33KTjuF7lTsMCx
2609,10,Blueberry Faygo,Lil Mosey,304245,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-04-03,spotify:track:22LAwLoDA5b4AaGSkg6bKW,2020-02-06,162546,0.774,0.207,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,spotify:track:22LAwLoDA5b4AaGSkg6bKW
2610,11,In Your Eyes,The Weeknd,293753,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-04-03,spotify:track:7szuecWAPwGoV1e5vGu8tl,2020-03-20,237520,0.667,0.00285,0.719,8.1e-05,0.0736,-5.371,0.0346,0.717,100.021,4,spotify:track:7szuecWAPwGoV1e5vGu8tl
2611,12,Intentions (feat. Quavo),Justin Bieber,284796,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-04-03,spotify:track:4umIPjkehX1r7uhmGvXiSV,2020-02-14,212866,0.806,0.3,0.546,0.0,0.102,-6.637,0.0575,0.874,147.986,4,spotify:track:4umIPjkehX1r7uhmGvXiSV
2612,13,The Box,Roddy Ricch,271810,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-04-03,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,196652,0.896,0.104,0.586,0.0,0.79,-6.687,0.0559,0.642,116.971,4,spotify:track:0nbXyq5TXYPCO7pr3N8S4I
2613,14,Say So,Doja Cat,264016,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-04-03,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,2019-11-07,237893,0.787,0.256,0.673,3.57e-06,0.0904,-4.577,0.158,0.786,110.962,4,spotify:track:3Dv1eDb0MEgF93GpLXlucZ
2614,15,Supalonely,BENEE,261689,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-03,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,2019-11-15,223480,0.863,0.305,0.631,3.04e-05,0.123,-4.689,0.0534,0.817,128.977,4,spotify:track:4nK5YrxbMGZstTLbvj6Gxw
2615,16,Gonzo,Suspekt,251174,https://open.spotify.com/track/0RcrxkcFT5FJpDgaXmzIEF,2020-04-03,spotify:track:0RcrxkcFT5FJpDgaXmzIEF,2020-02-14,172506,0.748,0.0286,0.524,4.51e-05,0.154,-9.48,0.265,0.305,99.975,4,spotify:track:0RcrxkcFT5FJpDgaXmzIEF
2616,17,Dance Monkey,Tones And I,249836,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-04-03,spotify:track:1rgnBhdG2JDFTbYkYRZAku,2019-05-10,209754,0.825,0.688,0.593,0.000161,0.17,-6.401,0.0988,0.54,98.078,4,spotify:track:1rgnBhdG2JDFTbYkYRZAku
2617,18,PUB G (feat. Branco & Larry 44),LOLO,240135,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv,2020-04-03,spotify:track:0alp0O9d7KTtAF1QnBqqiv,2019-12-20,159722,0.822,0.318,0.586,0.0,0.113,-6.834,0.112,0.297,118.002,4,spotify:track:0alp0O9d7KTtAF1QnBqqiv
2618,19,Vil Du Med…,Suspekt,223452,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z,2020-04-03,spotify:track:1krkFcdC579tuWC334yn1z,2020-02-14,214440,0.832,0.0941,0.631,1.29e-06,0.0995,-10.537,0.26,0.299,104.978,4,spotify:track:1krkFcdC579tuWC334yn1z
2619,20,Sunday Best,Surfaces,216272,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-04-03,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,2019-01-06,158571,0.878,0.183,0.525,0.0,0.0714,-6.832,0.0578,0.694,112.022,4,spotify:track:1Cv1YLb4q0RzL6pybtaMLo
2620,21,Someone You Loved,Lewis Capaldi,216259,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-04-03,spotify:track:7qEHsqek33rTcFNT9PFqLf,2019-05-17,182160,0.501,0.751,0.405,0.0,0.105,-5.679,0.0319,0.446,109.891,4,spotify:track:7qEHsqek33rTcFNT9PFqLf
